id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38658998,"23 m2 room with fancy bath tub/shower, king size bed and street view",292144823,Karl,,Elisabethbegijnhof - Papegaai,51.05495,3.71716,Private room,139,1,14,2021-10-09,0.58,3,336,9,
38659038,Room 25 m2 with King Size bed and garden view.,292144823,Karl,,Elisabethbegijnhof - Papegaai,51.05372,3.7182,Hotel room,131,1,3,2021-11-13,0.18,3,338,2,
38779697,The Future House 2.0 Apartment 101,3438311,Andre,,Wondelgem,51.09374,3.7173,Entire home/apt,100,4,8,2021-09-09,0.33,3,149,3,
38813297,"M/S Carpe-Diem ""Cargo Hold"" - Loft on a Barge",49858029,Filip,,Muide - Meulestede - Afrikalaan,51.06295,3.73793,Entire home/apt,100,4,14,2021-11-14,0.57,2,2,4,
38859052,Stay aboard our 1914 Dutch Klipperaak,217169759,Nats,,Elisabethbegijnhof - Papegaai,51.04907,3.71919,Private room,95,2,14,2021-08-15,0.52,1,16,1,
38922991,Vrijdagmarkt Apartment (entire place),14474574,Tais,,Binnenstad,51.05734,3.72708,Entire home/apt,400,3,2,2021-11-01,0.90,1,0,2,
38928268,Cosy family house with garden near Ghent,94384255,Nele,,Wondelgem,51.09351,3.70873,Entire home/apt,161,2,10,2021-11-02,0.38,1,41,4,
39009837,Cozy room with bikes,48163857,Anouchka,,Watersportbaan - Ekkergem,51.04977,3.70692,Private room,47,1,63,2021-12-11,2.55,1,1,40,
39055847,The Green Room,299333776,Antoa,,Dampoort,51.05559,3.74514,Private room,38,2,13,2020-10-01,0.48,5,113,0,
39056583,The Yellow Room,299333776,Antoa,,Dampoort,51.05521,3.74397,Private room,38,2,7,2020-03-09,0.26,5,113,0,
39057016,The Flower room,299333776,Antoa,,Dampoort,51.05392,3.74473,Private room,30,2,8,2020-09-05,0.30,5,113,0,
39125548,Duplex Apt in City Centre with Terrace,85785507,Edward,,Binnenstad,51.05605,3.72288,Entire home/apt,155,2,61,2021-12-12,2.34,6,229,37,
39246781,Karaktervol huisje bij Sint-Baafs.,301273084,Sabine,,Binnenstad,51.05323,3.72817,Private room,75,2,11,2021-08-01,0.42,1,51,1,
39286787,Cosy Clockhouse Studio Ideal to Visit Gent,85785507,Edward,,Binnenstad,51.05648,3.72284,Entire home/apt,115,2,44,2021-12-14,1.69,6,169,26,
39305216,Shelter 7 - your hideout for Oikofilia,86368262,Vincent,,Binnenstad,51.05181,3.72441,Entire home/apt,214,1,67,2021-12-20,2.53,6,337,39,
39408106,Mooi appartement te Gent,154673849,Samia,,Ledeberg,51.03625,3.73544,Entire home/apt,175,6,0,,,2,0,0,
39495089,Studio Black Cat — Ghent downtown,60649412,Pieter,,Binnenstad,51.04242,3.73772,Entire home/apt,65,2,41,2021-09-20,1.56,1,71,6,
39550902,The Future House 2.0 Apartment 201,3438311,Andre,,Wondelgem,51.09187,3.71578,Entire home/apt,100,4,5,2021-11-15,0.30,3,179,4,
39581213,Private modern room/double-bed/Ghent city center,77653976,Laurens,,Brugse Poort - Rooigem,51.05593,3.69804,Private room,56,1,53,2021-12-12,2.17,1,0,3,
39600517,House in landscaped park and 10th century  canal,3438311,Andre,,Wondelgem,51.09292,3.71548,Entire home/apt,101,4,12,2021-12-06,0.97,3,173,11,
39624011,The Big Room,299333776,Antoa,,Dampoort,51.05472,3.74339,Private room,38,2,4,2020-03-16,0.16,5,113,0,
39624584,The Grey/Rose Room,299333776,Antoa,,Dampoort,51.05398,3.74502,Private room,37,2,3,2020-02-22,0.12,5,113,0,
39685804,"The ""Upside"" Loft",33266711,Loïc,,Rabot  - Blaisantvest,51.0664,3.72488,Entire home/apt,80,6,1,2020-02-11,0.04,1,0,0,
39719175,"XLSR, lightfull garden apartment, perfect location",305266899,Alexander,,Binnenstad,51.05652,3.73176,Entire home/apt,119,2,59,2021-12-12,2.26,1,243,33,
39768485,Student room in the city center of Ghent,179012588,Yilka,,Elisabethbegijnhof - Papegaai,51.05158,3.714,Private room,24,2,14,2021-09-03,0.55,1,26,5,
39787793,Private room in a house near Sint-Pieters station,28867619,Sos,,Stationsbuurt Noord,51.0421,3.70944,Private room,50,1,9,2021-11-14,0.35,1,235,3,
39879912,Art-deco townhouse with city garden and rooftop,4434842,Simon & Robin,,Stationsbuurt Noord,51.03932,3.70661,Entire home/apt,230,5,0,,,2,22,0,
39909772,Spacious house with garden,7852111,Abe,,Sint Amandsberg,51.07476,3.7602,Entire home/apt,165,3,8,2021-11-07,0.33,1,7,5,
40025072,Rustige kamer tussen een natuurreservaat en Gent.,31096176,Mieke,,Brugse Poort - Rooigem,51.06517,3.69257,Private room,32,1,29,2021-12-03,1.22,1,39,11,
40276297,Private room in cosy home - quiet dead-end street,9388525,Jana,,Brugse Poort - Rooigem,51.06371,3.69934,Private room,50,3,5,2021-11-18,0.20,1,90,4,
40399085,Sweet romantic room in a big beautiful house ♥️,12489130,Inbar,,Mariakerke,51.07171,3.68241,Private room,29,1,104,2021-11-28,4.13,1,134,51,
40463672,Quartier Leonard II - Michelangelo Suite,109991056,Léonard En Mercutio,,Binnenstad,51.05652,3.73188,Private room,57,1,7,2021-08-01,0.28,4,350,2,
40531077,Urban Loft | A unique spot to start your discovery,26460794,Anissa,,Dampoort,51.05632,3.73992,Entire home/apt,79,2,22,2021-11-28,1.33,2,175,19,
40586271,b3a: Luxury apartment with terrace in city center,149211444,Jan-Pieter,,Binnenstad,51.05489,3.72725,Entire home/apt,84,1,173,2021-12-09,7.00,3,17,97,
40663747,Spacious first floor house with homely feeling,87717504,Jo,,Gentbrugge,51.03018,3.77079,Entire home/apt,90,3,3,2020-01-18,0.12,1,82,0,
40666799,Kamer met terras in ruim en lichtrijk appartement,3582929,Maggy,,Watersportbaan - Ekkergem,51.05474,3.70689,Private room,104,1,1,2019-12-24,0.04,1,82,0,
40865827,Bright studio close to the city center,49952367,Ine,,Dampoort,51.05552,3.74186,Entire home/apt,58,2,30,2021-11-30,1.24,1,65,14,
40935739,Eco-guesthouse in the historic center of Ghent,318935925,Yves,,Elisabethbegijnhof - Papegaai,51.05321,3.71949,Private room,65,1,46,2021-11-27,1.89,2,141,28,
40963340,Eco-guesthouse in historisch centrum Gent (C),318935925,Yves,,Binnenstad,51.05261,3.72104,Private room,65,1,36,2021-11-28,1.60,2,141,35,
40979581,"New duplex in center of Gent, ideal for expats!",5883895,Annelore,,Watersportbaan - Ekkergem,51.05328,3.70576,Entire home/apt,71,2,15,2021-08-28,1.24,7,145,15,
41154136,Ground floor apartment with terrace,322361252,Joseph,,Binnenstad,51.05551,3.72955,Entire home/apt,104,3,16,2021-12-16,0.70,1,117,11,
41172243,Spacious bedroom in the green region of Ghent,66616222,Louise,,Drongen,51.04743,3.62808,Private room,53,1,4,2020-03-16,0.17,1,0,0,
41206964,Cosy room in the green neighbourhood of Gent,167814774,Priyanka,,Mariakerke,51.082,3.68511,Private room,45,1,6,2021-08-26,0.25,1,51,2,
41210475,Evelyn's Corner,323376249,Nicole,,Binnenstad,51.05434,3.72286,Entire home/apt,220,1,0,,,1,31,0,
41279609,Studio in my cozy  house nearby city center,153592834,Saar,,Macharius - Heirnis,51.04767,3.74234,Private room,50,2,6,2021-11-02,0.25,2,0,2,
41358154,"Green, spacious and bright appt in centre of Ghent",325143059,Brecht,,Brugse Poort - Rooigem,51.05862,3.70521,Entire home/apt,115,2,15,2021-08-06,0.88,1,105,11,
41358375,Sporthostel KRCG Gent,23299904,Simon,,Watersportbaan - Ekkergem,51.04689,3.70369,Shared room,20,2,6,2021-11-05,0.25,1,338,3,
41429865,Leuke stijlvolle kamer met privé badkamer,325923934,Koen,,Stationsbuurt Noord,51.03835,3.71231,Private room,57,2,13,2021-09-30,0.66,1,192,3,
41533435,Kleine studio 15min te voet naar stad,139715560,Erick,,Gentbrugge,51.03996,3.76818,Entire home/apt,35,1,3,2020-03-07,0.13,1,178,0,
41579709,MaisonN is een luxe accommodatie op een TOPlocatie,327673846,Nathalie,,Binnenstad,51.05112,3.7211,Entire home/apt,218,2,23,2021-11-13,1.05,1,76,15,
41762765,The Blue Room,272913310,Ayesha,,Brugse Poort - Rooigem,51.06211,3.69978,Private room,26,3,4,2021-11-14,0.26,5,237,2,
41851198,Ruime kamer (40m2),58086147,Kurt,,Sluizeken - Tolhuis - Ham,51.06252,3.72403,Entire home/apt,80,2,37,2021-12-20,1.60,1,25,28,
41859450,New hotspot in Gent centre!!!,123920724,Bernard,,Binnenstad,51.05766,3.73094,Entire home/apt,116,2,12,2021-12-18,0.53,1,53,7,
41900526,Gezellig woonhuis in Gent,331332549,Claire,,Sint Denijs Westrem,51.01804,3.66296,Entire home/apt,80,2,0,,,1,6,0,
41921149,JunoBoat floating  accommodation on the water,193583328,Elien,,Binnenstad,51.03807,3.7309,Entire home/apt,300,2,22,2021-12-19,1.28,1,279,19,
41927500,Imagine! Sleeping in the centre of Medieval Ghent,8334528,Evelien,,Elisabethbegijnhof - Papegaai,51.05646,3.71866,Entire home/apt,127,2,101,2021-12-21,4.52,1,188,65,
42013763,Be our next Guest in Ghent,332890513,Dieter,,Wondelgem,51.08709,3.68964,Private room,75,1,5,2021-11-14,2.78,1,91,5,
42137632,Grote Slaapzaal,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05409,3.71842,Private room,22,1,3,2021-10-24,0.14,12,0,1,
42137651,Treck Hostel - Mixed dorm small,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.0554,3.71822,Private room,22,1,9,2021-08-01,0.40,12,122,5,
42137793,Mini caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05373,3.71634,Private room,64,1,10,2021-12-07,0.46,12,231,7,
42137828,Up caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05363,3.71781,Private room,90,1,7,2021-08-24,0.41,12,232,4,
42137858,Biky caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05476,3.71843,Private room,107,1,0,,,12,240,0,
42137884,Hawaii caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05395,3.71693,Private room,73,1,1,2021-09-04,0.27,12,221,1,
42137927,Retro caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05336,3.71658,Private room,73,1,3,2021-12-01,0.17,12,228,2,
42138387,Birdsnest,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05356,3.71666,Private room,73,1,1,2021-08-26,0.25,12,237,1,
42138457,Zen caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05377,3.71813,Private room,107,1,1,2021-05-30,0.14,12,233,1,
42138495,Beach caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05473,3.71633,Private room,107,1,0,,,12,232,0,
42138512,Betty caravan,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05518,3.71679,Private room,107,1,0,,,12,234,0,
42138545,Jungle room,302575819,Treck,,Elisabethbegijnhof - Papegaai,51.05342,3.71831,Private room,118,1,5,2021-10-28,0.28,12,234,4,
42151009,Nieuwe garden house met zicht op het bos.,334471431,Frederik,,Drongen,51.06761,3.63401,Entire home/apt,66,2,37,2021-12-12,1.64,1,62,20,
42250777,bohemian room in spacious flat with cat,15610277,Julie,,Binnenstad,51.04551,3.73728,Private room,61,2,24,2021-11-14,3.16,1,26,24,
42333093,Trendy Apartment as Base to Discover Belgium,85785507,Edward,,Zwijnaarde,50.99966,3.70997,Entire home/apt,109,2,49,2021-12-03,2.28,6,349,40,
42487001,Your home away from home - Gent,7798727,Anelda,,Rabot  - Blaisantvest,51.06555,3.709,Entire home/apt,105,2,10,2021-11-28,0.57,2,23,9,
42531682,"Heaven@11, a jewel among other historic buildings!",7258638,Ina Karina & Patrick,,Binnenstad,51.05764,3.72266,Entire home/apt,150,3,3,2021-11-15,0.17,3,17,2,
42651793,Citadel room with balcony,75068003,Jacobus,,Stationsbuurt Noord,51.0384,3.7249,Private room,60,2,1,2020-07-25,0.06,1,0,0,
42823236,★ Lovely stylish penthouse  w A/C near centre ★,341071889,Kit Teng,,Macharius - Heirnis,51.05159,3.73868,Entire home/apt,104,2,19,2021-11-28,1.09,3,307,10,
42824809,Cozy stay in the Historic centre of Ghent,28517059,Astrid & Gilles,,Binnenstad,51.05643,3.72302,Entire home/apt,100,1,146,2021-12-23,9.34,3,338,130,
42825215,Beautiful 2-bedroom apartment i.t. centre of Ghent,28517059,Astrid & Gilles,,Binnenstad,51.05638,3.72307,Entire home/apt,144,1,93,2021-12-22,5.99,3,339,86,
42826387,Studio Lupo - sleep on the water,5104497,Vicky,,Sluizeken - Tolhuis - Ham,51.06426,3.73519,Entire home/apt,81,2,69,2021-12-19,3.70,1,84,44,
42834673,"Huis met privé kamer, gedeelde badkamer & keuken",5864796,Nelson,,Sint Amandsberg,51.05873,3.74646,Private room,60,2,0,,,1,358,0,
42861972,Gezellig appartement met uitzicht op het water,77901667,Simon,,Macharius - Heirnis,51.05613,3.73382,Entire home/apt,125,2,0,,,1,365,0,
42890858,Spacious renovated bungalow near Ghent,341524082,Joséphine,,Drongen,51.04822,3.64484,Entire home/apt,85,3,5,2021-11-21,0.29,1,0,4,
42971454,A beautiful & Cosy apartment - feels like home,268809485,Annick,,Elisabethbegijnhof - Papegaai,51.05014,3.7146,Entire home/apt,100,4,9,2021-06-27,0.52,1,219,5,
43044239,Stay in the Historic Centre of Ghent,342634917,Hans Joseph,,Elisabethbegijnhof - Papegaai,51.04982,3.71777,Entire home/apt,80,2,110,2021-12-12,6.13,1,344,58,
43056671,Privé slaapkamer met bad in Gent,34302087,Def,,Wondelgem,51.07802,3.72349,Private room,45,1,0,,,1,52,0,
43152461,Villa Brutalisma* Famed Architect! Nature @t Gent,5077877,Frauke,,Sint Amandsberg,51.06445,3.77797,Entire home/apt,280,4,2,2021-08-08,0.39,2,74,2,
43184479,★Architectural & Design app w terrace/city center★,343854593,Thomas,,Binnenstad,51.05115,3.7274,Entire home/apt,205,2,0,,,1,22,0,
43218716,Spacious studio near Ghent,46210588,Marlies,,Gentbrugge,51.03653,3.76049,Private room,45,1,4,2020-07-29,0.22,1,4,0,
43235666,"Room n°3
A characteristic suite with wooden floors and high ceilings.",9627775,Maison MIELOU,,Elisabethbegijnhof - Papegaai,51.05468,3.71702,Private room,140,1,0,,,4,346,0,
43253275,Whole Apartment 3 mins. from Central Train Station,344424312,Ana,,Stationsbuurt Noord,51.03771,3.71499,Entire home/apt,209,1,11,2021-11-28,0.59,4,86,9,
43272537,Cozy 2 bedroom  3 mins. from Central Train Station,344424312,Ana,,Stationsbuurt Noord,51.03813,3.71281,Private room,70,1,7,2020-10-15,0.36,4,81,0,
43282259,[NEW] Bedroom 3 mins. from Central Train Station/,344424312,Ana,,Stationsbuurt Noord,51.03817,3.71314,Private room,66,1,31,2021-11-24,1.59,4,86,8,
43298266,Spacious loft with terrace close to the citycenter,77133448,Zita,,Brugse Poort - Rooigem,51.06536,3.69749,Entire home/apt,73,1,9,2021-11-22,2.45,1,17,9,
43320889,Vintage caravannetje in ecologische tuin te Gent.,92023195,Leen,,Drongen,51.05746,3.65242,Private room,47,1,30,2021-09-20,1.59,1,23,19,
43324990,Sleeping on a boat - Ecohostel,345026150,Liselot,,Rabot  - Blaisantvest,51.0608,3.70532,Entire home/apt,390,2,15,2021-12-05,0.84,1,183,12,
43423300,Studio 22m2 -close to nature-10min bike citycenter,62427525,Anna,,Gentbrugge,51.04852,3.7655,Entire home/apt,35,5,3,2021-09-20,0.51,3,181,3,
43458159,spacious loft in the quiet outskirts of Ghent,268842235,Thijs,,Bloemekenswijk,51.07634,3.7068,Entire home/apt,74,1,128,2021-12-21,7.27,1,313,108,
43484819,Spacious appartment close to city center,23245927,Annelien,,Sint Amandsberg,51.05997,3.74495,Private room,56,1,0,,,1,3,0,
43521263,Camping with your own tent in a private wood,256604449,Martine,,Drongen,51.04724,3.62162,Private room,25,1,1,2021-05-14,0.13,2,141,1,
43523807,The Green Attic Ghent - free parking&bikes,36635563,Maël,,Bloemekenswijk,51.07576,3.70995,Entire home/apt,94,1,312,2021-12-22,16.51,2,273,201,
43525279,Modern en licht appartement aan Gentse stadsrand.,4993073,Klaar,,Oud Gentbrugge,51.04195,3.74149,Entire home/apt,109,2,15,2021-08-29,0.86,1,0,10,
43535570,Unique experience - spacious boathouse near center,12546310,Lies,,Muide - Meulestede - Afrikalaan,51.0599,3.73784,Entire home/apt,109,2,72,2021-12-18,4.08,1,41,44,
43633708,Luxury Coach House -3 rooms- Romantic City Garden,298538968,Alix,,Stationsbuurt Noord,51.03794,3.71634,Entire home/apt,564,1,1,2021-09-19,0.31,4,351,1,
43662489,Ruime bovenverdieping vlakbij centrum van Gent.,64625122,Bram,,Ledeberg,51.03172,3.74682,Private room,75,1,10,2021-12-12,3.61,1,84,10,
43665301,Contemporary family home with garden,12757794,Sofie,,Nieuw Gent - UZ,51.02688,3.73229,Entire home/apt,80,2,7,2020-12-31,0.41,1,2,1,
43690678,De mooiste zolder van Gent,348887597,Ludo,,Binnenstad,51.05037,3.73181,Private room,65,2,38,2021-10-10,2.11,1,160,25,
43721397,The city: Very clean Flat in the center of Gent,11622498,Anja,,Elisabethbegijnhof - Papegaai,51.049,3.71591,Entire home/apt,100,2,0,,,1,334,0,
43781673,Design waterfront apartment in central Ghent,22956043,Sybil,,Macharius - Heirnis,51.04355,3.74008,Private room,89,3,4,2021-10-04,0.89,1,141,4,
43784261,"Zonnig en ruim appartement in hartje Gent, 4slk",71741518,Nathalie,,Binnenstad,51.04694,3.73321,Entire home/apt,189,3,7,2021-08-09,0.40,1,0,3,
43845854,Cozy private double room in Ghent,65010824,Candy,,Brugse Poort - Rooigem,51.05672,3.69472,Private room,50,1,2,2020-08-06,0.11,1,31,0,
43846706,Gezellig gerenoveerd huisje in Gentbrugge,1801936,Gwen,,Oud Gentbrugge,51.04366,3.75345,Entire home/apt,65,1,8,2021-09-12,1.37,1,201,8,
43852398,★Lovely bright apartment (4p) w A/C near centre★,341071889,Kit Teng,,Macharius - Heirnis,51.0524,3.73802,Entire home/apt,127,2,22,2021-12-20,1.26,3,330,16,
43865396,"Heaven@11, your holiday house in Gent city center.",7258638,Ina Karina & Patrick,,Binnenstad,51.05764,3.72266,Entire home/apt,315,2,0,,,3,362,0,
43925228,"Gent, een kleine maar charmante vakantiewoning",27785737,Griet,,Stationsbuurt Noord,51.03426,3.72181,Entire home/apt,80,2,1,2021-05-16,0.13,2,191,1,
44023053,Luxueus appartement nabij St Pietersstation,220954208,Johanna,,Stationsbuurt Noord,51.03951,3.71134,Entire home/apt,200,30,0,,,2,173,0,
44026547,ZIE-me's Place centre Ghent,102620459,Martine,,Binnenstad,51.05023,3.72104,Entire home/apt,96,1,51,2021-12-21,2.88,1,327,39,
44028770,Comfortable duplex studio,6862902,Leen,,Dampoort,51.04978,3.74583,Private room,75,1,10,2021-08-20,0.57,1,237,6,
44073161,Bright and spacious apartment in center of Ghent,271837516,Kim,,Sluizeken - Tolhuis - Ham,51.06392,3.72563,Entire home/apt,65,2,0,,,1,172,0,
44080279,Charming apartment with nice private courtyard,39954351,Carl,,Binnenstad,51.05736,3.72123,Entire home/apt,127,2,36,2021-12-07,2.08,1,5,30,
44107846,Spacious studio in historic centre Gent,120203973,Hans,,Elisabethbegijnhof - Papegaai,51.04961,3.71691,Entire home/apt,101,2,97,2021-12-12,5.45,3,353,53,
44180302,★Lovely gorgeous duplex  w A/C near centre★,341071889,Kit Teng,,Macharius - Heirnis,51.0517,3.73714,Entire home/apt,231,2,13,2021-11-07,1.88,3,298,13,
44190409,Modern and luxurious house with free parking,25854637,Joris,,Oud Gentbrugge,51.04177,3.75377,Entire home/apt,149,2,1,2021-08-14,0.23,1,0,1,
44208761,Mini loft with maxi view,45505357,Saartje,,Elisabethbegijnhof - Papegaai,51.0561,3.70987,Entire home/apt,80,2,12,2021-04-14,0.74,1,266,7,
44219396,"Quiet modern appartment, close to Ghent",128731970,Sarah,,Oostakker,51.09389,3.75798,Entire home/apt,70,3,4,2021-12-01,0.28,1,0,3,
44303507,"Ruime woning met dakterras, nabij Centrum",80419232,Ine,,Sluizeken - Tolhuis - Ham,51.05713,3.73506,Entire home/apt,161,1,67,2021-11-27,3.90,1,150,55,
44312461,Apartment for rent in Ghent,154673849,Samia,,Ledeberg,51.03667,3.73796,Entire home/apt,190,2,0,,,2,0,0,
44397602,Casa leithstraat,8049849,Céline,,Muide - Meulestede - Afrikalaan,51.07926,3.72958,Private room,36,1,32,2021-12-06,2.11,1,357,31,
44401437,Cosy room in apartment near centre of Ghent,112840710,Halinka,,Dampoort,51.05671,3.74151,Private room,49,2,11,2021-12-06,0.68,1,150,9,
44402538,moderne woning niet ver van het centrum,125572769,Marleen,,Ledeberg,51.03591,3.74598,Private room,35,2,7,2021-08-31,0.41,2,1,2,
44426709,"Business or travel studio,  central quiet location",8604293,Maaike,,Elisabethbegijnhof - Papegaai,51.04949,3.71885,Entire home/apt,65,14,2,2021-08-21,0.41,2,122,2,
44440059,Oude jeneverbrouwerij van 1740,337719699,Stefanie,,Elisabethbegijnhof - Papegaai,51.05602,3.71414,Entire home/apt,285,2,2,2021-11-21,0.12,1,81,1,
44485868,Stay in the Historic Centre / Beautiful studio,120203973,Hans,,Elisabethbegijnhof - Papegaai,51.05095,3.71641,Entire home/apt,101,2,126,2021-12-15,7.50,3,350,90,
44486051,ONLY LONG-TERM STAY - Beautiful studio Ghent,120203973,Hans,,Elisabethbegijnhof - Papegaai,51.05111,3.71792,Entire home/apt,104,3,25,2021-12-15,1.49,3,357,14,
44555298,Rose House B&B - Suite,264917270,Galeh,,Sint Denijs Westrem,51.02066,3.68906,Private room,200,1,0,,,5,361,0,
44569399,Apartment in Ghent with Terrace on Top Location,360680424,Carine,,Binnenstad,51.05544,3.72196,Entire home/apt,107,2,1,2021-05-16,0.14,1,129,1,
44575274,The green oasis - Luminous spacious + free parking,5981363,Wendy,,Bloemekenswijk,51.06786,3.70661,Entire home/apt,80,2,20,2021-11-14,1.23,1,68,18,
44642969,Big appartement near vibrant Ghent.,53028694,Leyla,,Dampoort,51.04833,3.75402,Entire home/apt,76,1,26,2021-12-05,1.67,1,1,22,
44897488,Spacious Ground Floor Loft near the park,362787745,Amaryllis,,Elisabethbegijnhof - Papegaai,51.05551,3.71407,Entire home/apt,66,1,53,2021-12-12,6.02,2,159,53,
44897852,Houseboat Orfeo,80420289,Orfeo,,Rabot  - Blaisantvest,51.06084,3.70562,Entire home/apt,157,1,19,2021-09-27,3.77,1,2,19,
44989475,Upscale residence with private pool,363069688,Nathalie,,Drongen,51.03265,3.59135,Entire home/apt,152,100,23,2021-06-30,1.50,1,356,13,
45075291,"Quiet, luxury apartment near Gravensteen Castle",54994195,Sara,,Binnenstad,51.05773,3.72268,Entire home/apt,125,2,21,2021-12-12,1.42,2,279,20,
45108222,Family 2 bedrooms 3min from Central Station/ Gent,344424312,Ana,,Stationsbuurt Noord,51.0364,3.71094,Private room,114,1,5,2021-12-19,0.39,4,175,4,
45130133,★ Spacious & Central appt in City Center 4 pax ★,364455800,Lien,,Binnenstad,51.05433,3.72502,Entire home/apt,105,2,24,2021-12-05,2.35,3,345,24,
45144672,@303 room2,183575014,Bernard,,Nieuw Gent - UZ,51.03074,3.73133,Private room,27,1,18,2021-06-10,1.15,2,281,9,
45228603,Room in appartment near Gent Sint Pieters station,49198114,Zenzi,,Stationsbuurt Noord,51.03426,3.71526,Private room,80,1,3,2021-11-11,1.00,1,101,3,
45237545,Peaceful countryside studio close to Ghent,152299817,Kristof,,Drongen,51.06161,3.62195,Private room,75,2,42,2021-12-12,2.73,1,170,41,
45250457,Urban Loft | A unique spot in Ghent,26460794,Anissa,,Macharius - Heirnis,51.05511,3.73948,Entire home/apt,90,2,35,2021-12-06,2.22,2,177,30,
45307802,Home Trietje 2 in Gent,19054548,Ly,,Bloemekenswijk,51.06794,3.69824,Entire home/apt,200,5,0,,,2,319,0,
45315632,Cosy house with garden  (10 min to the center),69176827,Stefanie,,Nieuw Gent - UZ,51.02749,3.73397,Private room,30,4,0,,,1,324,0,
45348222,2 mooie kamers vlakbij hartje Gent,46960168,Matthias,,Sint Amandsberg,51.0657,3.75333,Private room,55,1,6,2021-11-01,0.80,1,172,6,
45416541,GLORIA LOFT GENT,35788202,Gerlinde,,Elisabethbegijnhof - Papegaai,51.05579,3.71508,Entire home/apt,160,2,29,2021-10-25,1.98,2,338,21,
45522415,★Nicely located duplex 4pax in centre of Ghent★,364455800,Lien,,Binnenstad,51.05598,3.72436,Entire home/apt,115,2,29,2021-12-20,2.84,3,350,29,
45522653,★Beautiful & Spacious duplex 5pax centre of Ghent★,364455800,Lien,,Binnenstad,51.0548,3.72647,Entire home/apt,119,2,52,2021-12-19,3.44,3,337,51,
45537662,Cosy apartment in the middle of the city center,247000577,Henri,,Binnenstad,51.05475,3.72724,Entire home/apt,60,1,0,,,1,0,0,
45585648,Romantic room at the opera,110630447,Kristof,,Binnenstad,51.04938,3.72194,Private room,62,1,44,2021-12-23,2.95,4,49,41,
45588312,The Pink Room,272913310,Ayesha,,Brugse Poort - Rooigem,51.06186,3.70066,Private room,27,3,24,2021-12-16,1.60,5,358,22,
45614714,Spatious Studio near centre of Gent,10846579,Mik,,Brugse Poort - Rooigem,51.05811,3.69205,Entire home/apt,60,1,0,,,1,77,0,
45643299,Verne Dreams : Shanghai room,86368262,Vincent,,Binnenstad,51.05428,3.72972,Entire home/apt,150,1,35,2021-11-21,2.34,6,328,29,
45704924,Cosy room nearby historical center with garden,28090906,Colin,,Oud Gentbrugge,51.04116,3.74388,Private room,30,3,5,2021-10-22,0.46,2,2,5,
45707008,High ceilinged & spacious apartment central Ghent,14853087,Matthias,,Watersportbaan - Ekkergem,51.04425,3.72008,Private room,93,1,3,2021-11-07,0.65,1,0,3,
45735123,Brandnew guesthouse near the citycentre of Ghent 3,370744291,Maud,,Rabot  - Blaisantvest,51.05853,3.70947,Private room,110,1,2,2021-05-30,0.25,2,358,2,
45743629,Cozy private room near Gent Sint Peter.,357038172,Waheed,,Stationsbuurt Zuid,51.03439,3.7104,Private room,30,1,4,2020-12-07,0.28,1,8,0,
45748440,Charm Room,291751672,Gilles,,Binnenstad,51.04418,3.73384,Private room,96,1,0,,,1,353,0,
45763899,studio near Gent in green environment with balcony,5496119,Kaat,,Zwijnaarde,51.00565,3.70401,Entire home/apt,39,7,27,2021-12-22,1.87,1,202,22,
45852158,Old Unique House in City Center Mamés Turquoise,4896545,Karolien,,Binnenstad,51.05877,3.72516,Entire home/apt,149,2,0,,,2,292,0,
45873844,De Kluis,26338675,Bea En Kristien,,Elisabethbegijnhof - Papegaai,51.05645,3.71574,Private room,600,3,2,2021-10-03,0.46,5,7,2,
45874295,Single room,26338675,Bea En Kristien,,Elisabethbegijnhof - Papegaai,51.05645,3.71574,Private room,88,1,2,2021-09-24,0.23,5,292,2,
45875170,Twin kamer,26338675,Bea En Kristien,,Elisabethbegijnhof - Papegaai,51.05645,3.71574,Private room,124,1,0,,,5,318,0,
45875206,Driepersoonskamer,26338675,Bea En Kristien,,Elisabethbegijnhof - Papegaai,51.05645,3.71574,Private room,172,1,0,,,5,292,0,
45884236,Gezellige studio met tuin,137698958,Kristien,,Oostakker,51.07468,3.77724,Entire home/apt,82,2,6,2021-12-13,1.86,1,82,6,
45932355,Casa mia,159489257,Isabelle,,Stationsbuurt Noord,51.03619,3.72707,Private room,120,2,0,,,1,1,0,
45935514,Gloednieuw Appartement in Historisch Centrum Gent,24188020,Paul,,Binnenstad,51.05488,3.73017,Entire home/apt,96,2,2,2021-12-21,2,1,112,2,
